,SchoolID,total_score,Latitude,Longitude
41887,30DTV1534I,13.860139430607168,18.89387,-97.22118
41888,30DTV1535H,50.925954362581,18.74703,-97.21877
41889,30DTV1536G,3.657750069101072,18.79173,-97.33543
41890,30DTV1537F,15.7627222751144,18.6164,-96.90811
41891,30DTV1538E,45.67734406191456,18.00796,-94.08732
41892,30DTV1539D,78.42971653204754,18.1019,-94.62932
41893,30DTV1540T,13.528454285802033,18.14694,-94.90056
41894,30DTV1541S,12.786769448112771,18.50306,-94.78889
41895,30DTV1542R,67.00500598875956,17.99731,-94.62648
41896,30DTV1543Q,62.27695709591229,17.45936,-93.80099
41897,30DTV1544P,32.69555603329136,17.6525,-93.85583
41898,30DTV1546N,81.68207364638678,17.89919,-94.29846
41899,30DTV1547M,3.83741285587052,20.72823,-97.34697
41900,30DTV1548L,26.26915635269187,18.36963,-95.31459
41901,30DTV1549K,20.125303276926385,18.39252,-95.34652
41902,30DTV1551Z,29.939191056785724,19.64215,-96.67964
41903,30DTV1552Y,81.89859033813458,19.70094,-96.69584
41904,30DTV1553X,21.53496514234821,18.08322,-94.90725
41905,30DTV1554W,14.609502165166916,18.25019,-95.00911
41906,30DTV1555V,36.41012253923405,17.32689,-94.77005
41907,30DTV1556U,21.608672952304904,18.50597,-96.8272
41908,30DTV1557T,27.0323393016185,20.82055,-97.69093
41909,30DTV1558S,15.7627222751144,17.92973,-95.71135
41910,30DTV1559R,54.14606431006419,19.54167,-97.27833
41911,30DTV1560G,54.59445348730076,19.92043,-97.09169
41912,30DTV1561F,56.71815976167808,19.52577,-96.97918
41913,30DTV1562E,55.49737415927029,19.42972,-97.09083
41914,30DTV1563D,11.744111053100337,19.44782,-97.05808
41915,30DTV1564C,19.07650256441756,17.68577,-94.47242
41916,30DTV1565B,46.75839194127944,19.84744,-97.08346
41917,30DTV1566A,26.246122662080403,19.885,-97.23972
41918,30DTV1567Z,20.85931021774516,20.70102,-97.21086
41919,30DTV1568Z,60.39587236264242,21.35649,-97.88944
41920,30DTV1569Y,25.063726544025062,20.89838,-98.08178
41921,30DTV1570N,10.273026012714595,20.17712,-97.49007
41922,30DTV1571M,62.78216270999048,17.98908,-95.52675
41923,30DTV1572L,17.347440189183377,21.26191,-98.01944
41924,30DTV1573K,16.745493074537023,17.75468,-94.7413
41925,30DTV1574J,37.65394183225331,17.94946,-95.75125
41926,30DTV1575I,21.680845182887506,19.94482,-96.84657
41927,30DTV1576H,3.931083197690489,18.84577,-97.20698
41928,30DTV1577G,12.786769448112771,18.10015,-94.66938
41929,30DTV1578F,9.285648475169682,18.99058,-97.17839
41930,30DTV1580U,12.000552808574676,18.29422,-95.21979
41931,30DTV1581T,13.556094714535794,18.38226,-95.31645
41932,30DTV1582S,14.609502165166916,17.60014,-94.88109
41933,30DTV1583R,9.196584871472009,21.3786,-98.22728
41934,30DTV1584Q,8.628420503055803,21.43463,-98.32056
41935,30DTV1585P,4.523816836092258,19.73222,-97.09064
41936,30DTV1586O,48.713184484506,20.82552,-97.8264
41937,30DTV1587N,14.34998925094438,21.4931,-98.51692
41938,30DTV1588M,38.4447652099137,19.678245,-97.218817
41939,30DTV1589L,90.19993243450756,19.75104,-97.26734
41940,30DTV1590A,13.754184453794416,19.74611,-97.18889
41941,30DTV1591Z,55.01520223580357,18.98094,-97.09669
41942,30DTV1592Z,28.818218113694297,18.949,-97.09691
41943,30DTV1593Y,78.15484782408403,19.8927,-96.98686
41944,30DTV1594X,76.93866895979853,19.86518,-97.17065
41945,30DTV1595W,12.34605816774669,19.93752,-97.05579
41946,30DTV1596V,8.662203249285955,19.93694,-96.96667
41947,30DTV1597U,30.511962163324224,19.89096,-97.07827
41948,30DTV1598T,75.30941924388071,19.81667,-97.23389
41949,30DTV1599S,51.833481772672826,19.95285,-97.08735
41950,30DTV1600R,43.12213998341574,18.7845,-96.51909
41951,30DTV1601Q,39.99416479837843,19.77105,-96.82125
41952,30DTV1602P,20.89309296397531,17.5567,-93.78485
41953,30DTV1603O,82.83222259758607,20.43626,-97.07328
41954,30DTV1604N,81.1691901354381,19.14528,-97.0
41955,30DTV1605M,39.47206781118516,19.19104,-97.01799
41956,30DTV1606L,90.10626209268756,18.29648,-95.11901
41957,30DTV1607K,93.65498602622768,17.93945,-95.62339
41958,30DTV1608J,25.063726544025062,18.1724,-95.60525
41959,30DTV1609I,68.03537974877922,18.96995,-96.73103
41960,30DTV1610Y,5.979546082737016,18.15444,-94.91444
41961,30DTV1611X,35.62851263781825,21.48256,-97.78736
41962,30DTV1612W,9.569730659377782,19.66804,-97.04226
41963,30DTV1613V,19.182457541230303,19.64429,-96.99934
41964,30DTV1614U,21.663953809772423,19.42833,-97.06389
41965,30DTV1615T,8.201529437056601,18.03532,-95.75431
41966,30DTV1616S,49.61149841835324,19.55498,-96.89085
41967,30DTV1617R,5.6708946285433495,20.19935,-97.67117
41968,30DTV1618Q,57.35542520192869,19.58356,-96.93464
41969,30DTV1619P,6.586099935505667,19.76889,-97.15806
41970,30DTV1620E,32.69555603329136,21.36272,-97.89941
41971,30DTV1621D,54.82479039341544,21.32405,-97.97257
41972,30DTV1622C,61.16366204969135,20.58211,-97.3772
41973,30DTV1623B,77.72949233745892,17.78333,-95.80583
41974,30DTV1624A,67.81425631890913,21.52621,-98.28462
41975,30DTV1625Z,69.69994779030128,20.98888,-97.39292
41976,30DTV1626Z,46.0105647860938,19.35733,-97.19022
41977,30DTV1627Y,80.6010257670219,18.023853,-94.547489
41978,30DTV1628X,6.556923927397807,19.73806,-97.11556
41979,30DTV1629W,27.62353736064617,19.69417,-97.16611
41980,30DTV1630L,3.657750069101072,19.73555,-96.72133
41981,30DTV1631K,16.122047848653295,19.78542,-96.75128
41982,30DTV1632J,57.96658579281963,19.7175,-96.82139
41983,30DTV1633I,77.74024139307761,19.7925,-96.83833
41984,30DTV1634H,65.834894505697,18.92667,-97.0264
41985,30DTV1635G,53.53029698105095,20.35917,-97.33833
41986,30DTV1636F,38.84401584717914,18.76664,-96.25517
41987,30DTV1637E,61.521452043856144,21.08595,-97.42767
41988,30DTV1638D,9.29486195141427,20.77944,-98.24889
41989,30DTV1640S,45.25505973403765,20.50335,-97.30058
41990,30DTV1641R,8.461042351279138,19.14833,-97.18099
41991,30DTV1642Q,46.658579281963085,18.81433,-97.20192
41992,30DTV1643P,22.875525935935627,18.9576,-97.12562
41993,30DTV1644O,62.89733116304782,19.13256,-97.14268
41994,30DTV1645N,8.857221829796382,19.23614,-96.9422
41995,30DTV1646M,5.40677497619852,20.7941,-98.40799
41996,30DTV1647L,20.673505113479315,20.73396,-98.46184
41997,30DTV1648K,54.96759927520654,20.61889,-98.26361
41998,30DTV1649J,72.47781087804428,20.7471,-97.52378
41999,30DTV1650Z,8.517858788120758,20.54596,-97.35933
42000,30DTV1651Y,9.50216516691748,21.42998,-98.27298
42001,30DTV1652X,32.69555603329136,18.68371,-97.16184
42002,30DTV1653W,27.056908571604065,18.71417,-97.03528
42003,30DTV1654V,6.397223672491631,18.68956,-97.02298
42004,30DTV1655U,8.479469303768312,18.75277,-97.32924
42005,30DTV1656T,11.509167408863364,18.66551,-97.16096
42006,30DTV1657S,60.17474893277233,18.78611,-97.12639
42007,30DTV1658R,58.43493750191947,20.60944,-98.3625
42008,30DTV1660F,75.99121648598016,17.92476,-94.97091
42009,30DTV1662D,20.946838242068733,18.75389,-96.96083
42010,30DTV1663C,79.739565738153,19.66267,-97.08502
42011,30DTV1664B,9.655723104327263,18.40984,-95.70707
42012,30DTV1665A,56.11928380577992,18.80163,-96.89414
42013,30DTV1666Z,3.685390497834833,20.64409,-98.08294
42014,30DTV1667Z,25.063726544025062,18.6826,-95.32229
42015,30DTV1668Y,3.7038174503240073,18.545,-97.11232
42016,30DTV1669X,35.78360615460213,19.46667,-97.09528
42017,30DTV1670M,61.45388655139584,20.51619,-97.24396
42018,30DTV1671L,17.554743404686587,19.37181,-97.21275
42019,30DTV1672K,47.58299806516999,19.35599,-97.1754
42020,30DTV1673J,27.16900586591321,20.80292,-98.17462
42021,30DTV1674I,3.627038481619115,20.84245,-98.25446
42022,30DTV1675H,8.342802739473603,20.88488,-98.18526
42023,30DTV1676G,22.3227173612604,20.8145,-98.1434
42024,30DTV1677F,12.02512207856024,20.56031,-97.335
42025,30DTV1678E,85.19547925432265,18.78132,-96.66599
42026,30DTV1679D,85.54405577224287,18.8019,-96.668
42027,30DTV1680T,54.65741224163877,19.54226,-96.83316
42028,30DTV1681S,16.745493074537023,19.17194,-96.90139
42029,30DTV1682R,40.818770922268975,19.50167,-96.88638
42030,30DTV1683Q,26.39507386136789,19.04959,-97.04255
42031,30DTV1684P,8.726697582998066,17.73524,-94.38058
42032,30DTV1685O,7.677896870489236,20.28832,-97.66292
42033,30DTV1686N,56.48168053806701,18.78563,-96.89084
42034,30DTV1687M,65.73508184638064,18.8176,-96.74507
42035,30DTV1688L,30.481250575842264,19.57382,-96.90478
42036,30DTV1689K,1.699886367126317,21.2379,-98.42743
42037,30DTV1690Z,16.536654279659714,21.31131,-98.50497
42038,30DTV1691Z,16.049875618070697,20.86722,-98.22273
42039,30DTV1692Y,14.34998925094438,20.99115,-98.04671
42040,30DTV1693X,47.6474923988821,20.90519,-97.9024
42041,30DTV1694W,18.649611498418352,21.2133,-97.4204
42042,30DTV1695V,18.540585362857406,17.3184,-93.66262
42043,30DTV1696U,28.570989834464545,17.93116,-94.09491
42044,30DTV1697T,20.20208224563128,17.42138,-94.00044
42045,30DTV1698S,59.56973065937778,17.46391,-94.60053
42046,30DTV1699R,74.98080525782377,19.11917,-96.90917
42047,30DTV1700Q,24.017996990264425,20.62376,-98.42592
42048,30DTV1701P,7.598046743036147,20.67318,-98.10864
42049,30DTV1702O,13.953809772427135,19.59946,-96.93218
42050,30DTV1703N,49.82955068947514,19.55547,-96.8948
42051,30DTV1704M,40.40416449126256,19.81249,-96.71759
42052,30DTV1705L,34.3094499554682,18.85973,-97.25436
42053,30DTV1706K,15.255981081662112,18.28817,-94.79422
42054,30DTV1707J,15.44178618592795,19.10222,-96.125
42055,30DTV1708I,72.22290470194405,19.55893,-96.9384
42056,30DTV1709H,15.546205583366604,20.40004,-97.33459
42057,30DTV1710X,7.31089340007985,18.6151,-96.96944
42058,30DTV1711W,1.699886367126317,18.58528,-97.03083
42059,30DTV1712V,42.24378858143177,18.51043,-95.31683
42060,30DTV1713U,26.65458677559043,18.7362,-96.80429
42061,30DTV1714T,10.273026012714595,17.43216,-93.65233
42062,30DTV1715S,18.605079696569515,19.22073,-96.41282
42063,30DTV1716R,68.96747642885661,21.31491,-97.91946
42064,30DTV1717Q,44.73910506434078,19.57473,-97.16162
42065,30DTV1718P,67.6898743896072,17.69949,-95.77689
42066,30DTV1719O,40.75581216793096,19.57435,-97.1012
42067,30DTV1720D,4.437824391142779,18.77351,-97.12745
42068,30DTV1721C,16.745493074537023,18.34898,-95.44767
42069,30DTV1722B,32.04293479929978,18.2831,-95.38964
42070,30DTV1723A,42.62768342495624,19.13667,-96.85361
42071,30DTV1724Z,14.609502165166916,19.09533,-96.41563
42072,30DTV1725Z,5.6708946285433495,18.14967,-94.80974
42073,30DTV1726Y,13.20291145849329,18.11778,-94.88806
42074,30DTV1727X,33.905592580080466,21.452,-97.41323
42075,30DTV1728W,79.30806793403151,22.10706,-97.78043
42076,30DTV1729V,46.56951567826541,21.96606,-97.742
42077,30DTV1730K,13.51002733331286,21.42208,-97.72823
42078,30DTV1731J,38.03783667577777,21.67596,-97.98712
42079,30DTV1732I,49.47329627468444,21.52719,-97.70694
42080,30DTV1733H,4.949172322717361,18.5261,-97.08933
42081,30DTV1734G,8.325911366358527,18.54208,-97.07791
42082,30DTV1735F,67.24455637111882,21.42502,-97.64499
42083,30DTV1736E,5.119621633242223,18.55556,-97.00929
42084,30DTV1738C,1.699886367126317,20.86556,-97.65583
42085,30DTV1739B,49.08940143115998,21.60423,-98.52622
42086,30DTV1740R,66.6932833758177,21.47249,-98.35531
42087,30DTV1741Q,15.81339639445963,21.64523,-98.42823
42088,30DTV1742P,3.4995853935689936,18.72428,-97.0071
42089,30DTV1743O,42.90101655354565,17.9509,-94.84814
42090,30DTV1744N,10.896471238598323,18.58722,-96.7975
42091,30DTV1745M,52.09913700439176,18.72569,-96.83198
42092,30DTV1746L,39.940419520285005,18.49401,-96.69198
42093,30DTV1747K,8.5593194312214,18.53804,-96.81301
42094,30DTV1748J,15.358864899726669,18.55341,-96.3432
42095,30DTV1749I,88.55379134547465,20.58795,-97.46026
42096,30DTV1750Y,30.44900340898621,21.43279,-97.76681
42097,30DTV1751X,33.03799023371518,21.4269,-97.68257
42098,30DTV1752W,19.02275728632413,19.69639,-97.03806
42099,30DTV1753V,3.59479131476306,20.75541,-98.41565
42100,30DTV1754U,20.65661374036424,18.78338,-96.09902
42101,30DTV1755T,13.743435398175732,19.96009,-97.25795
42102,30DTV1756S,25.063726544025062,21.6297,-98.36361
42103,30DTV1757R,15.587666226467244,18.78194,-97.06081
42104,30DTV1758Q,64.72159945947607,17.52244,-94.00207
42105,30DTV1759P,25.063726544025062,21.40917,-98.48228
42106,30DTV1760E,50.80771475077547,18.67361,-96.885
42107,30DTV1761D,18.4008476398145,20.16617,-97.55605
42108,30DTV1762C,10.773624888670495,18.12361,-94.20806
42109,30DTV1763B,9.758606922391818,18.46028,-94.79028
42110,30DTV1764A,7.31089340007985,18.36833,-94.75028
42111,30DTV1765Z,36.6665642947084,21.45985,-98.4268
42112,30DTV1766Z,81.99993857682503,21.58581,-97.95278
42113,30DTV1767Y,44.2216148152698,21.55752,-97.83542
42114,30DTV1768X,70.12683885630048,19.08093,-97.02863
42115,30DTV1769W,1.699886367126317,18.57972,-97.02194
42116,30DTV1770L,8.785049599213783,19.18187,-96.5917
42117,30DTV1771K,6.999170787137987,22.06723,-98.27972
42118,30DTV1773I,82.28248518165904,18.35878,-95.2203
42119,30DTV1774H,84.49218390098584,22.04472,-98.11139
42120,30DTV1775G,30.604096925770094,21.99006,-98.42169
42121,30DTV1776F,66.16043733300575,22.34469,-97.98806
42122,30DTV1777E,14.20718036915328,22.07569,-98.25616
42123,30DTV1778D,16.745493074537023,22.39934,-98.19308
42124,30DTV1779C,3.83741285587052,21.33106,-98.10999
42125,30DTV1780S,32.69555603329136,17.68206,-94.78332
42126,30DTV1781R,78.94720678111851,19.53808,-96.94458
42127,30DTV1782Q,53.74220693467645,17.71945,-94.33048
42128,30DTV1783P,23.29934584318664,17.50019,-94.39048
42129,30DTV1784O,88.80716194220079,21.70716,-97.81912
42130,30DTV1785N,50.23955038235926,19.12011,-96.54862
42131,30DTV1786M,25.917508676023463,18.81957,-96.34954
42132,30DTV1787L,52.68112158717484,21.39455,-98.31812
42133,30DTV1789J,37.35143269555604,17.70528,-94.08639
42134,30DTV1790Z,95.52071496575658,19.0304,-97.03566
42135,30DTV1791Y,7.482878289978809,18.5939,-96.99829
42136,30DTV1792X,28.941064463622126,18.32621,-95.48129
42137,30DTV1793W,22.6835785141734,20.34873,-98.50319
42138,30DTV1794V,20.177512975645712,19.60389,-96.96306
42139,30DTV1795U,42.18850772396425,18.93451,-97.14033
42140,30DTV1796T,29.26507171155677,18.89981,-97.11581
42141,30DTV1797S,65.31893983600013,19.11083,-97.12417
42142,30DTV1798R,88.25742452627377,19.11359,-97.08068
42143,30DTV1799Q,52.27726421178711,19.96883,-97.22745
42144,30DTV1800P,63.07699394981727,19.04444,-97.09389
42145,30DTV1801O,37.58330518104481,18.89414,-97.12904
42146,30DTV1802N,12.166395380977242,18.82023,-97.18661
42147,30DTV1803M,13.64515831823347,20.55417,-98.29806
42148,30DTV1804L,29.939191056785724,17.46098,-94.95074
42149,30DTV1805K,18.75095973710881,17.35379,-94.37548
42150,30DTV1806J,7.6425785448849854,18.75784,-96.93381
42151,30DTV1808H,7.823776911028531,17.3475,-94.33361
42152,30DTV1809G,20.14373022941556,18.21389,-95.02167
42153,30DTV1810W,80.18795491538958,21.11913,-97.95136
42154,30DTV1811V,12.34605816774669,19.00353,-96.76455
42155,30DTV1813T,42.39734651884156,21.59901,-98.42554
42156,30DTV1814S,25.063726544025062,19.15083,-96.30806
42157,30DTV1815R,9.337858173889009,18.97763,-96.67031
42158,30DTV1816Q,17.180062037406714,21.44171,-98.36347
42159,30DTV1817P,57.44602438500046,19.62306,-96.91111
42160,30DTV1818O,29.11458493289518,19.72833,-97.02889
42161,30DTV1819N,4.259697183747428,20.53371,-97.388
42162,30DTV1820C,16.089800681797243,21.1012,-97.65036
42163,30DTV1821B,54.62823623353091,21.06085,-98.04644
42164,30DTV1822A,18.185866527440805,20.587,-98.02372
42165,30DTV1823Z,43.15745830902,19.13442,-96.7262
42166,30DTV1824Z,13.15991523601855,21.41203,-98.25725
42167,30DTV1825Y,45.795583673720095,20.79815,-97.54759
42168,30DTV1826X,12.166395380977242,20.63701,-97.50593
42169,30DTV1828V,50.73400694081877,18.78194,-96.42472
42170,30DTV1829U,13.218267252234268,18.91083,-96.28
42171,30DTV1830J,62.27695709591229,21.2157,-97.73622
42172,30DTV1831I,12.416694818955191,18.85111,-96.35556
42173,30DTV1832H,48.20183655293142,19.4959,-96.8545
42174,30DTV1833G,79.47391050643408,19.751,-97.30289
42175,30DTV1834F,28.05657074414177,21.5244,-98.31843
42176,30DTV1835E,9.01692208470256,20.49608,-97.17862
42177,30DTV1836D,16.745493074537023,20.94167,-98.03376
42178,30DTV1837C,66.23875188108474,19.19468,-96.28851
42179,30DTV1838B,35.83735143269556,18.845,-96.43028
42180,30DTV1839A,73.31009489880532,19.36152,-97.03891
42181,30DTV1840Q,62.85894167869537,18.60442,-96.02706
42182,30DTV1841P,1.699886367126317,20.90222,-97.99761
42183,30DTV1842O,1.699886367126317,20.90102,-98.03748
42184,30DTV1843N,17.554743404686587,20.78012,-98.19962
42185,30DTV1844M,7.677896870489236,20.79635,-98.18178
42186,30DTV1845L,26.35361321826725,19.15759,-96.35233
42187,30DTV1846K,93.24959307146588,19.43206,-96.94579
42188,30DTV1848I,5.193329443198919,21.28025,-98.12867
42189,30DTV1849H,47.22520807100519,18.67139,-96.91278
42190,30DTV1850X,33.53705353029698,20.64079,-98.03032
42191,30DTV1851W,13.282761585946378,20.21774,-97.70164
42192,30DTV1852V,17.76818893768619,20.68626,-97.22262
42193,30DTV1853U,19.1179632075182,20.193,-97.64781
42194,30DTV1854T,10.273026012714595,18.73746,-96.96407
42195,30DTV1855S,25.063726544025062,17.69107,-93.83375
42196,30DTV1856R,40.95390190718958,19.17114,-96.33833
42197,30DTV1857Q,25.063726544025062,20.89061,-97.54259
42198,30DTV1858P,25.063726544025062,21.04982,-97.80231
42199,30DTV1859O,93.24959307146588,20.41287,-96.98208
42200,30DTV1860D,34.327876907957375,18.76512,-96.17896
42201,30DTV1861C,37.97794908018796,20.79568,-98.4193
42202,30DTV1862B,12.786769448112771,21.17384,-98.16417
42203,30DTV1863A,23.27631215257517,17.65388,-93.81499
42204,30DTV1864Z,78.70919197813335,19.84043,-96.98255
42205,30DTV1865Z,96.515770400172,18.91749,-96.19583
42206,30DTV1866Y,1.699886367126317,21.24602,-98.3952
42207,30DTV1867X,69.4005098123522,20.81228,-97.50278
42208,30DTV1869V,16.510549430300053,22.07755,-98.31494
42209,30DTV1870K,41.00304044716072,22.30536,-98.13335
42210,30DTV1871J,1.699886367126317,18.99417,-96.43778
42211,30DTV1872I,61.630478179417096,19.03469,-95.97115
42212,30DTV1873H,20.397100826141703,20.88456,-98.23541
42213,30DTV1874G,49.08940143115998,19.38262,-96.90416
42214,30DTV1875F,81.98611836245816,19.49829,-96.85209
42215,30DTV1876E,50.73400694081877,21.39658,-97.74353
42216,30DTV1877D,58.22916986579036,19.5535,-96.928
42217,30DTV1879B,68.86766376954024,19.55883,-96.90826
42218,30DTV1880R,30.604096925770094,21.19821,-98.33289
42219,30DTV1881Q,46.157980406007184,21.25754,-98.51186
42220,30DTV1882P,76.2476582414545,21.29275,-98.41472
42221,30DTV1884N,1.699886367126317,20.38083,-97.51183
42222,30DTV1885M,20.397100826141703,20.39351,-97.07308
42223,30DTV1886L,62.27695709591229,19.71597,-96.51889
42224,30DTV1887K,7.823776911028531,19.70667,-96.78778
42225,30DTV1888J,1.699886367126317,20.20778,-97.65722
42226,30DTV1889I,25.063726544025062,20.67507,-97.32488
42227,30DTV1891X,12.34605816774669,19.13713,-97.14448
42228,30DTV1892W,10.273026012714595,19.15652,-97.1401
42229,30DTV1893V,31.86173643315623,19.08385,-97.15294
42230,30DTV1894U,5.399097079328031,19.07708,-97.14433
42231,30DTV1895T,92.41270231258254,19.09833,-96.81172
42232,30DTV1896S,7.940480943459967,19.15667,-97.03389
42233,30DTV1897R,28.842787383679863,17.75472,-94.11222
42234,30DTV1898Q,43.76708332053684,18.13859,-96.13743
42235,30DTV1899P,55.49737415927029,21.47075,-97.57879
42236,30DTV1900O,32.08132428365222,17.21425,-94.72069
42237,30DTV1901N,26.187770645864685,17.56579,-95.10964
42238,30DTV1902M,1.699886367126317,18.27845,-94.83157
42239,30DTV1903L,71.0405085838887,20.25944,-97.16778
42240,30DTV1904K,17.554743404686587,18.60741,-96.57528
42241,30DTV1905J,10.273026012714595,18.50135,-96.41194
42242,30DTV1906I,30.604096925770094,17.4132,-94.33709
42243,30DTV1907H,37.65394183225331,18.73834,-96.62184
42244,30DTV1908G,17.22612941862965,18.46573,-96.76257
42245,30DTV1909F,14.139614876692976,19.85,-97.04361
42246,30DTV1910V,6.159208869506465,19.25333,-96.94389
42247,30DTV1911U,1.699886367126317,19.28333,-96.87583
42248,30DTV1912T,59.18890697460152,18.80406,-96.98828
42249,30DTV1914R,91.5159239581094,21.18085,-98.04472
42250,30DTV1915Q,50.73400694081877,17.54972,-94.18722
42251,30DTV1916P,28.47578391327048,19.79088,-97.12514
42252,30DTV1917O,25.063726544025062,19.66153,-97.12951
42253,30DTV1918N,8.442615398789963,21.34422,-97.9561
42254,30DTV1919M,18.185866527440805,21.39087,-97.60686
42255,30DTV1920B,52.51067227664998,21.33186,-97.908
42256,30DTV1921A,13.365682872147662,17.80092,-95.37142
42257,30DTV1922Z,12.452013144559444,18.60111,-96.77361
42258,30DTV1923Z,4.0523939682442185,19.51806,-97.04556
42259,30DTV1924Y,67.52710297595283,18.59944,-96.85583
42260,30DTV1925X,66.94511839316975,18.72815,-96.94101
42261,30DTV1927V,5.130370688860907,18.47639,-97.08028
42262,30DTV1928U,4.628236233530911,18.48917,-97.07103
42263,30DTV1929T,3.51647676668407,18.54391,-96.99884
42264,30DTV1930I,1.699886367126317,18.58722,-96.93694
42265,30DTV1931H,9.560517183133197,18.80361,-96.54611
42266,30DTV1932G,25.063726544025062,21.37159,-97.83537
42267,30DTV1933F,46.08273701667639,19.13472,-97.05833
42268,30DTV1934E,75.30941924388071,18.41681,-95.30449
42269,30DTV1935D,8.662203249285955,18.56763,-97.12977
42270,30DTV1936C,31.494732962746845,18.66603,-97.13219
42271,30DTV1937B,3.83741285587052,20.62738,-98.10906
42272,30DTV1938A,46.58487147200639,19.87216,-97.25899
42273,30DTV1939Z,37.70154479285034,18.78722,-96.64639
42274,30DTV1940P,35.405853628574064,20.70385,-97.31196
42275,30DTV1941O,9.196584871472009,18.55611,-97.06083
42276,30DTV1942N,1.699886367126317,18.72861,-96.99083
42277,30DTV1943M,3.657750069101072,21.47083,-98.29194
42278,30DTV1944L,6.630631737354504,21.39968,-98.16389
42279,30DTV1945K,28.05657074414177,18.37387,-95.18024
42280,30DTV1946J,54.25201928687694,19.8507,-97.30595
42281,30DTV1947I,31.407204938423263,21.41602,-98.23514
42282,30DTV1948H,13.261263474709008,18.65417,-97.04333
42283,30DTV1949G,60.718344031202975,18.02949,-95.51948
42284,30DTV1950W,31.494732962746845,19.6958,-97.2929
42285,30DTV1951V,4.259697183747428,18.97754,-97.14479
42286,30DTV1952U,5.429808666809987,18.42947,-95.24454
42287,30DTV1953T,5.29928442001167,18.45778,-95.37583
42288,30DTV1954S,36.717238414053625,19.09547,-96.36839
42289,30DTV1955R,34.35398175731704,20.48301,-97.4615
42290,30DTV1956Q,4.949172322717361,17.78861,-94.19639
42291,30DTV1957P,54.50078314548079,19.72609,-97.23502
42292,30DTV1958O,34.525966647215995,21.30395,-98.31446
42293,30DTV1959N,11.36942968582046,19.7161,-97.24359
42294,30DTV1960C,26.05571081969227,20.23543,-97.54764
42295,30DTV1961B,15.44178618592795,18.20128,-96.10994
42296,30DTV1962A,4.259697183747428,18.55935,-97.12131
42297,30DTV1963Z,22.875525935935627,18.78154,-96.99433
42298,30DTV1965Y,21.76223088971469,18.01478,-94.58211
42299,30DTV1966X,48.90820306501643,17.99464,-94.56918
42300,30DTV1968V,9.337858173889009,18.98834,-97.11576
42301,30DTV1969U,75.50290224501704,19.10635,-96.95171
42302,30DTV1970J,18.75095973710881,18.72246,-97.23872
42303,30DTV1971I,49.76198519701483,18.87639,-97.0532
42304,30DTV1972H,98.13427106047112,19.5584,-97.01416
42305,30DTV1973G,85.79281963084672,19.460776,-96.787287
42306,30DTV1974F,71.50425355486625,20.08586,-96.8884
42307,30DTV1975E,11.744111053100337,18.45509,-96.34765
42308,30DTV1976D,57.33853382881361,19.56165,-96.88773
42309,30DTV1977C,6.042504837075028,19.04181,-96.39052
42310,30DTV1978B,67.66376954024753,19.197,-96.42392
42311,30DTV1979A,19.182457541230303,21.73347,-97.80222
42312,30DTV1980Q,13.860139430607168,18.58667,-96.90722
42313,30DTV1981P,42.323638708884864,18.96084,-97.08546
42314,30DTV1982O,11.277294923374589,20.56083,-98.35139
42315,30DTV1983N,4.37947237492706,20.62778,-98.35028
42316,30DTV1984M,6.0732164245569855,20.6425,-98.25417
42317,30DTV1985L,15.166917477964436,20.56444,-98.20667
42318,30DTV1986K,34.525966647215995,19.18277,-96.82045
42319,30DTV1987J,17.153957188047052,20.83219,-98.22141
42320,30DTV1988I,56.33733607690181,18.85256,-96.98171
42321,30DTV1989H,69.4005098123522,19.58863,-97.3535
42322,30DTV1990X,7.31089340007985,18.60284,-97.01432
42323,30DTV1991W,69.57710144037345,19.68663,-97.12525
42324,30DTV1992V,4.523816836092258,19.94625,-97.15765
42325,30DTV1993U,65.68133656828722,18.79569,-96.96484
42326,30DTV1994T,1.699886367126317,20.88781,-97.43975
42327,30DTV1995S,25.95743373975001,19.70056,-96.91611
42328,30DTV1996R,41.56352691870643,19.66916,-97.14688
42329,30DTV1997Q,1.699886367126317,18.33846,-94.89173
42330,30DTV1999O,30.604096925770094,18.94021,-96.96376
42331,30DTV2000D,20.151408126286046,18.41347,-95.27095
42332,30DTV2001C,10.273026012714595,18.41373,-95.29871
42333,30DTV2002B,28.154847824084023,19.04277,-96.20389
42334,30DTV2003A,18.75095973710881,19.57653,-97.03645
42335,30DTV2004Z,4.949172322717361,18.77789,-97.07574
42336,30DTV2005Z,30.65477104511532,18.95861,-97.14361
42337,30DTV2006Y,1.699886367126317,20.73694,-98.44444
42338,30DTV2007X,65.4817112496545,17.44207,-94.02325
42339,30DTV2008W,22.6835785141734,19.0744,-96.16054
42340,30DTV2009V,1.699886367126317,18.5703,-96.9957
42341,30DTV2010K,6.237523417585455,21.51814,-98.32967
42342,30DTV2011J,52.3555787598661,19.62361,-96.97111
42343,30DTV2012I,48.776143238844014,18.30521,-95.01588
42344,30DTV2013H,37.91499032584994,19.20595,-96.48959
42345,30DTV2014G,12.786769448112771,19.0439,-96.25682
42346,30DTV2015F,22.84481434845367,18.12082,-94.45193
42347,30DTV2016E,16.745493074537023,19.1903,-96.153
42348,30DTV2017D,55.7062129541476,20.9453,-97.4067
42349,30EBH0001F,47.07264957264957,18.77227,-95.76097
42350,30EBH0002E,12.048229548229548,18.4514,-95.2243
